Client_IP,Server_IP,Timestamp,TCP_Sequence_Number,TCP_Retranmission_Count,TCP_Flag_Info,RLC_Timestamp(first_mapped),RLC_Sequence_Number_and_Retransmission_Count,HTTP_Type,Note
21.150.255.211,208.54.32.9,2013 Sep 11  17:46:080.865,345308441,0,ACK,2013 Sep 11  17:46:080.856,110:0/111:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:46:080.866,345308567,0,ACK,2013 Sep 11  17:46:080.856,110:0/111:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:46:080.876,345308693,0,ACK/PSH,2013 Sep 11  17:46:080.856,110:0/111:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:46:080.876,345308819,0,ACK/PSH,N/A,N/A,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:46:080.878,345308909,0,ACK/PSH,2013 Sep 11  17:45:260.891,851:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:46:080.885,345308924,0,ACK,2013 Sep 11  17:46:080.856,110:0/111:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:46:080.886,345309050,0,ACK,2013 Sep 11  17:46:080.856,110:0/111:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:46:080.889,345309176,0,ACK,2013 Sep 11  17:46:080.885,125:0/126:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:46:080.896,345309302,0,ACK,2013 Sep 11  17:46:080.885,125:0/126:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:46:080.896,345309428,0,ACK,2013 Sep 11  17:46:080.885,125:0/126:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:46:080.900,345309554,0,ACK/PSH,2013 Sep 11  17:46:080.896,133:0/134:0/135:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:46:080.905,345309680,0,ACK,2013 Sep 11  17:46:080.885,125:0/126:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:46:080.906,345309806,0,ACK,2013 Sep 11  17:46:080.885,125:0/126:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:46:080.906,345309932,0,ACK/PSH,N/A,N/A,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:46:110.395,345310005,0,ACK/FIN,N/A,N/A,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:46:110.565,72775047,0,ACK/SYN,N/A,N/A,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:46:110.615,72775047,0,ACK,N/A,N/A,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:46:110.615,380633700,0,ACK/SYN,N/A,N/A,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:46:110.685,19934885,0,ACK/SYN,2013 Sep 11  17:46:110.615,212:0/213:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,208.54.32.9,2013 Sep 11  17:46:110.725,72775047,0,ACK/PSH,2013 Sep 11  17:44:130.726,234:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:46:110.725,380633700,0,ACK,N/A,N/A,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:46:110.745,19934885,0,ACK,N/A,N/A,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:46:110.785,380633700,0,ACK/PSH,2013 Sep 11  17:46:110.725,230:0/231:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:46:110.806,19934885,0,ACK/PSH,2013 Sep 11  17:46:110.785,234:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,208.54.32.9,2013 Sep 11  17:46:140.825,72775100,0,ACK/FIN,N/A,N/A,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:46:140.825,380633753,0,ACK/FIN,N/A,N/A,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:46:140.845,19934938,0,ACK/FIN,2013 Sep 11  17:46:140.825,266:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:46:180.995,92082594,0,ACK/SYN,N/A,N/A,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:46:190.035,92082594,0,ACK,N/A,N/A,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:46:190.158,92082594,0,ACK/PSH,2013 Sep 11  17:46:190.156,376:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,208.54.32.9,2013 Sep 11  17:46:210.185,92082651,0,ACK/FIN,N/A,N/A,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:47:240.825,278978848,0,ACK/SYN,2013 Sep 11  17:47:230.795,3269:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:47:240.865,278978849,0,ACK,N/A,N/A,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:47:240.935,278978849,0,ACK/PSH,2013 Sep 11  17:47:230.676,3247:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:47:270.335,278978877,0,ACK/FIN,N/A,N/A,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:48:080.575,308709464,0,ACK/SYN,N/A,N/A,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:48:080.615,308709464,0,ACK,N/A,N/A,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:48:080.685,308709464,0,ACK/PSH,2013 Sep 11  17:46:230.055,1379:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,208.54.32.9,2013 Sep 11  17:48:120.655,308709484,0,ACK/FIN,2013 Sep 11  17:48:100.665,207:0/208:0/208:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:49:250.805,150858577,0,ACK/SYN,N/A,N/A,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:49:250.855,150858577,0,ACK,N/A,N/A,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:49:250.865,150858577,0,ACK,2013 Sep 11  17:49:250.855,42:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:49:250.956,150858577,0,ACK,2013 Sep 11  17:49:250.955,46:0/47:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,208.54.32.9,2013 Sep 11  17:49:250.956,150858703,0,ACK/PSH,2013 Sep 11  17:49:250.955,47:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,208.54.32.9,2013 Sep 11  17:49:260.585,15790220,0,ACK/SYN,N/A,N/A,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:49:260.645,15790220,0,ACK,2013 Sep 11  17:49:260.585,71:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:49:260.645,15790220,0,ACK,2013 Sep 11  17:49:260.585,71:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:49:260.735,355600736,0,ACK/SYN,N/A,N/A,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:49:260.775,355600736,0,ACK,2013 Sep 11  17:49:260.696,81:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:49:260.835,15790220,0,ACK,2013 Sep 11  17:49:260.765,87:0/88:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:49:260.845,15790346,0,ACK,2013 Sep 11  17:49:260.835,91:0/92:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:49:260.856,15790472,0,ACK,2013 Sep 11  17:49:260.835,91:0/92:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:49:260.865,15790598,0,ACK,2013 Sep 11  17:49:260.835,91:0/92:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:49:260.866,15790724,0,ACK,2013 Sep 11  17:49:260.835,91:0/92:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:49:260.879,15790850,0,ACK/PSH,2013 Sep 11  17:49:260.835,91:0/92:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:49:260.880,15790976,0,ACK/PSH,2013 Sep 11  17:49:260.879,107:0/108:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:49:260.880,15791066,0,ACK/PSH,2013 Sep 11  17:48:070.995,149:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:49:260.881,355600736,0,ACK/PSH,N/A,N/A,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:49:260.881,15791081,0,ACK,2013 Sep 11  17:49:260.835,91:0/92:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:49:260.885,15791207,0,ACK,2013 Sep 11  17:49:260.835,91:0/92:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:49:260.886,15791333,0,ACK,2013 Sep 11  17:49:260.835,91:0/92:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:49:260.896,15791459,0,ACK/PSH,2013 Sep 11  17:49:260.835,91:0/92:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:49:260.899,15791585,0,ACK,2013 Sep 11  17:49:260.835,91:0/92:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:49:260.900,15791711,0,ACK,2013 Sep 11  17:49:260.899,121:0/122:0/123:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:49:260.900,15791837,0,ACK,2013 Sep 11  17:49:260.835,91:0/92:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:49:260.905,15791963,0,ACK,2013 Sep 11  17:49:260.835,91:0/92:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:49:260.905,15792089,0,ACK/PSH,2013 Sep 11  17:43:040.694,1885:0/1886:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:49:280.505,150858712,0,ACK/FIN,N/A,N/A,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:49:290.045,15792161,0,ACK/FIN,N/A,N/A,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:49:290.045,355600764,0,ACK/FIN,N/A,N/A,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:49:290.085,123288400,0,ACK/SYN,N/A,N/A,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:49:290.135,123288400,0,ACK,2013 Sep 11  17:49:290.045,176:0/177:0/177:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:49:290.225,123288400,0,ACK/PSH,2013 Sep 11  17:47:240.385,3332:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:49:290.295,361924066,0,ACK/SYN,2013 Sep 11  17:49:290.225,180:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:49:290.345,361924067,0,ACK,2013 Sep 11  17:49:290.295,183:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:49:290.384,91920265,0,ACK/SYN,2013 Sep 11  17:49:290.355,186:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:49:290.455,410438404,0,ACK/SYN,N/A,N/A,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:49:290.465,361924067,0,ACK/PSH,2013 Sep 11  17:46:230.528,1513:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:49:290.475,91920265,0,ACK,N/A,N/A,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:49:290.485,123288440,0,ACK,N/A,N/A,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:49:290.496,410438404,0,ACK,N/A,N/A,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:49:290.535,91920265,0,ACK/PSH,2013 Sep 11  17:49:290.465,203:0/204:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,208.54.32.9,2013 Sep 11  17:49:290.556,123288440,0,ACK/PSH,2013 Sep 11  17:49:290.555,210:0/211:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,208.54.32.9,2013 Sep 11  17:49:290.565,410438404,0,ACK/PSH,2013 Sep 11  17:49:290.535,208:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,208.54.32.9,2013 Sep 11  17:49:310.545,361924113,0,ACK/FIN,N/A,N/A,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:49:310.855,123288479,0,ACK/FIN,N/A,N/A,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:49:310.855,410438450,0,ACK/FIN,N/A,N/A,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:49:310.856,91920312,0,ACK/FIN,2013 Sep 11  17:49:310.855,237:0/238:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:49:370.245,313766843,0,ACK/SYN,2013 Sep 11  17:49:370.165,330:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:49:370.305,313766844,0,ACK,2013 Sep 11  17:49:370.296,337:0/338:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:49:370.385,313766844,0,ACK/PSH,2013 Sep 11  17:49:330.165,246:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:49:370.545,350904929,0,ACK/SYN,N/A,N/A,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:49:370.585,350904930,0,ACK,N/A,N/A,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:49:370.645,350904930,0,ACK/PSH,2013 Sep 11  17:49:230.785,11:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:49:390.305,313766883,0,ACK,N/A,N/A,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:49:390.375,313766883,0,ACK/PSH,2013 Sep 11  17:49:380.270,1189:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:49:390.765,350904950,0,ACK/FIN,N/A,N/A,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:49:390.785,313766922,0,ACK,N/A,N/A,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:49:390.845,313766922,0,ACK/PSH,2013 Sep 11  17:49:390.375,1253:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,208.54.32.9,2013 Sep 11  17:49:400.045,313766961,0,ACK,2013 Sep 11  17:49:400.025,1282:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:49:400.085,221597017,0,ACK/SYN,N/A,N/A,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:49:400.105,313766961,0,ACK/PSH,2013 Sep 11  17:49:390.845,1274:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,208.54.32.9,2013 Sep 11  17:49:400.145,221597017,0,ACK,N/A,N/A,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:49:400.236,221597017,0,ACK/PSH,2013 Sep 11  17:49:400.105,1288:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,208.54.32.9,2013 Sep 11  17:49:420.145,313767000,0,ACK/FIN,2013 Sep 11  17:49:400.435,1313:0/1314:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:49:430.255,221597056,0,ACK/FIN,N/A,N/A,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:50:510.678,212755989,0,ACK/SYN,N/A,N/A,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:50:530.449,212755989,0,ACK,2013 Sep 11  17:50:530.365,16:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,208.54.32.9,2013 Sep 11  17:50:530.450,212755989,0,ACK/PSH,2013 Sep 11  17:50:270.835,2828:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:50:560.555,212756017,0,ACK/FIN,2013 Sep 11  17:50:530.566,165:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:51:280.105,287569238,0,ACK/SYN,N/A,N/A,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:51:280.145,287569239,0,ACK,N/A,N/A,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:51:280.165,287569239,0,ACK/PSH,2013 Sep 11  17:50:530.416,40:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:51:300.355,287569259,0,ACK/FIN,N/A,N/A,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:52:470.375,406795589,0,ACK/SYN,N/A,N/A,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:52:470.435,406795589,0,ACK,2013 Sep 11  17:52:470.305,47:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:52:470.435,406795589,0,ACK,2013 Sep 11  17:52:470.305,47:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:52:470.489,406795589,0,ACK,2013 Sep 11  17:52:470.485,56:0/57:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,208.54.32.9,2013 Sep 11  17:52:470.489,406795715,0,ACK/PSH,N/A,N/A,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:52:480.315,291992406,0,ACK/SYN,N/A,N/A,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:52:480.395,291992406,0,ACK,N/A,N/A,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:52:480.395,291992406,0,ACK,N/A,N/A,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:52:480.495,248399452,0,ACK/SYN,N/A,N/A,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:52:480.525,291992406,0,ACK,2013 Sep 11  17:52:470.875,65:0/66:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,208.54.32.9,2013 Sep 11  17:52:480.535,291992532,0,ACK,2013 Sep 11  17:52:480.525,106:0/107:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:52:480.545,291992658,0,ACK,2013 Sep 11  17:52:480.525,106:0/107:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:52:480.558,291992784,0,ACK,2013 Sep 11  17:52:480.545,113:0/114:0/115:0/116:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:52:480.559,291992910,0,ACK,2013 Sep 11  17:52:480.525,106:0/107:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:52:480.565,291993036,0,ACK/PSH,2013 Sep 11  17:52:480.525,106:0/107:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:52:480.568,291993162,0,ACK/PSH,2013 Sep 11  17:49:260.879,107:0/108:0/109:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:52:480.569,291993252,0,ACK/PSH,2013 Sep 11  17:49:430.996,1541:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:52:480.569,248399452,0,ACK,2013 Sep 11  17:52:480.465,103:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:52:480.575,291993267,0,ACK,2013 Sep 11  17:52:480.525,106:0/107:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:52:480.578,291993393,0,ACK,2013 Sep 11  17:52:480.525,106:0/107:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:52:480.579,291993519,0,ACK,2013 Sep 11  17:52:480.578,128:0/129:0/130:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:52:480.585,291993645,0,ACK,2013 Sep 11  17:52:480.525,106:0/107:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:52:480.586,291993771,0,ACK,2013 Sep 11  17:52:480.525,106:0/107:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:52:480.588,291993897,0,ACK/PSH,2013 Sep 11  17:52:480.586,134:0/135:0/136:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:52:480.590,291994023,0,ACK,2013 Sep 11  17:52:480.525,106:0/107:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:52:480.596,291994149,0,ACK,2013 Sep 11  17:52:480.525,106:0/107:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:52:480.598,291994275,0,ACK/PSH,2013 Sep 11  17:52:480.596,141:0/142:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:52:480.599,248399452,0,ACK/PSH,2013 Sep 11  17:52:480.585,132:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:52:490.615,406795737,0,ACK/FIN,2013 Sep 11  17:52:480.465,103:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:52:500.815,248399480,0,ACK/FIN,N/A,N/A,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:52:500.825,291994348,0,ACK/FIN,2013 Sep 11  17:52:500.815,190:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:52:510.043,308789961,0,ACK/SYN,N/A,N/A,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:52:510.095,308789961,0,ACK,N/A,N/A,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:52:510.125,399397739,0,ACK/SYN,2013 Sep 11  17:52:510.105,204:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:52:510.208,120983620,0,ACK/SYN,2013 Sep 11  17:52:510.105,204:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:52:510.235,399397739,0,ACK,N/A,N/A,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:52:510.245,308789961,0,ACK/PSH,2013 Sep 11  17:51:460.595,23:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:52:510.265,120983620,0,ACK,2013 Sep 11  17:52:510.245,222:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:52:510.369,399397739,0,ACK/PSH,2013 Sep 11  17:52:510.245,222:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:52:510.369,120983620,0,ACK/PSH,2013 Sep 11  17:52:510.245,222:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:52:530.615,399397785,0,ACK/FIN,N/A,N/A,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:52:530.615,308790007,0,ACK/FIN,N/A,N/A,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:52:530.615,120983666,0,ACK/FIN,N/A,N/A,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:52:590.455,256411258,0,ACK/SYN,N/A,N/A,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:52:590.535,256411258,0,ACK,N/A,N/A,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:52:590.605,256411258,0,ACK/PSH,2013 Sep 11  17:51:280.165,184:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,208.54.32.9,2013 Sep 11  17:53:010.705,256411278,0,ACK/FIN,2013 Sep 11  17:53:010.435,1270:0/1271:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,208.54.32.9,2013 Sep 11  17:54:120.475,172784193,0,ACK/SYN,2013 Sep 11  17:54:070.715,106:0/107:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:54:140.875,172784193,0,ACK,2013 Sep 11  17:54:140.766,2:0/3:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:54:140.925,172784193,0,ACK/PSH,2013 Sep 11  17:54:140.920,77:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:54:170.745,172784222,0,ACK/FIN,2013 Sep 11  17:54:150.216,200:0/201:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:54:470.026,82711771,0,ACK/SYN,2013 Sep 11  17:54:270.169,18:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:54:470.095,82711771,0,ACK,N/A,N/A,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:54:470.225,82711771,0,ACK,2013 Sep 11  17:54:360.425,0:0/1:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:54:470.239,82711897,0,ACK,2013 Sep 11  17:54:360.425,0:0/1:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:54:470.246,82712023,0,ACK,2013 Sep 11  17:54:360.425,0:0/1:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:54:470.265,82712149,0,ACK,2013 Sep 11  17:54:360.425,0:0/1:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:54:470.266,82712275,0,ACK,2013 Sep 11  17:54:360.425,0:0/1:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:54:470.270,82712401,0,ACK/PSH,2013 Sep 11  17:54:470.266,20:0/21:0/22:0/23:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:54:470.270,82712527,0,ACK/PSH,2013 Sep 11  17:54:470.269,22:0/23:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:54:470.270,82712632,0,ACK/PSH,2013 Sep 11  17:54:470.269,24:0/25:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:54:470.270,82712640,0,ACK/PSH,2013 Sep 11  17:54:150.304,269:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:54:470.286,82712645,0,ACK,2013 Sep 11  17:54:360.425,0:0/1:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:54:470.289,82712771,0,ACK,2013 Sep 11  17:54:470.286,26:0/27:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:54:470.295,82712897,0,ACK,2013 Sep 11  17:54:470.286,26:0/27:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:54:470.296,82713023,0,ACK/PSH,2013 Sep 11  17:53:000.218,1099:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:54:470.300,82713083,0,ACK,2013 Sep 11  17:54:470.296,34:0/35:0/36:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:54:470.305,82713209,0,ACK,2013 Sep 11  17:54:470.286,26:0/27:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:54:470.306,82713335,0,ACK/PSH,2013 Sep 11  17:53:000.200,1031:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:54:470.308,82713373,0,ACK,2013 Sep 11  17:54:470.286,26:0/27:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:54:470.308,82713499,0,ACK,2013 Sep 11  17:54:470.306,40:0/41:0/42:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:54:470.315,82713625,0,ACK,2013 Sep 11  17:54:470.286,26:0/27:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:54:470.316,82713751,0,ACK,2013 Sep 11  17:54:470.286,26:0/27:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:54:470.319,82713877,0,ACK,2013 Sep 11  17:54:470.315,45:0/46:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:54:470.326,82714003,0,ACK,2013 Sep 11  17:54:470.315,45:0/46:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:54:470.329,82714129,0,ACK,2013 Sep 11  17:54:470.315,45:0/46:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:54:470.330,82714255,0,ACK,2013 Sep 11  17:54:470.315,45:0/46:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:54:470.331,82714381,0,ACK,2013 Sep 11  17:54:470.330,54:0/55:0/56:0/57:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:54:470.335,82714507,0,ACK,2013 Sep 11  17:54:470.329,53:0/54:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:54:470.336,82714633,0,ACK,2013 Sep 11  17:54:470.329,53:0/54:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:54:470.339,82714759,0,ACK,2013 Sep 11  17:54:470.329,53:0/54:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:54:470.340,82714885,0,ACK,2013 Sep 11  17:54:470.339,63:0/64:0/65:0,DATA,
21.150.255.211,208.54.32.9,2013 Sep 11  17:54:470.345,82715011,0,ACK,2013 Sep 11  17:54:470.329,53:0/54:0,DATA,
